 -.7999999970E+02 -.5583298737E-51 0.7353116952E-51 0.9232635252E-51
 -.7979999930E+02 -.1180179576E-50 0.1374830216E-50 0.1811900094E-50
 -.7960000038E+02 -.2469189161E-50 0.2550051788E-50 0.3549599870E-50
 -.7939999998E+02 -.5118768289E-50 0.4688740157E-50 0.6941618907E-50
 -.7919999957E+02 -.1052296206E-49 0.8538294717E-50 0.1355120685E-49
 -.7900000066E+02 -.2146618289E-49 0.1538082687E-49 0.2640770423E-49
 -.7880000025E+02 -.4347531089E-49 0.2736570444E-49 0.5137104667E-49
 -.7859999985E+02 -.8745502036E-49 0.4798921432E-49 0.9975642976E-49
 -.7839999944E+02 -.1747951896E-48 0.8270479568E-49 0.1933738388E-48
 -.7820000052E+02 -.3472141169E-48 0.1394924462E-48 0.3741868324E-48
 -.7800000012E+02 -.6856236712E-48 0.2287953859E-48 0.7227912196E-48
 -.7779999971E+02 -.1346085538E-47 0.3611974508E-48 0.1393703653E-47
 -.7759999931E+02 -.2627962172E-47 0.5388137751E-48 0.2682630325E-47
 -.7740000039E+02 -.5102366283E-47 0.7310100271E-48 0.5154465767E-47
 -.7719999999E+02 -.9852886569E-47 0.8134484624E-48 0.9886408455E-47
 -.7699999958E+02 -.1892412077E-46 0.4248176613E-48 0.1892888842E-46
 -.7680000067E+02 -.3615245533E-46 -.1355744004E-47 0.3617786710E-46
 -.7660000026E+02 -.6869544663E-46 -.6712942982E-47 0.6902266288E-46
 -.7639999986E+02 -.1298293996E-45 -.2059746987E-46 0.1314531428E-45
 -.7619999945E+02 -.2440328411E-45 -.5387057381E-46 0.2499081156E-45
 -.7600000054E+02 -.4561591619E-45 -.1297861866E-45 0.4742632552E-45
 -.7580000013E+02 -.8478648923E-45 -.2971789446E-45 0.8984376443E-45
 -.7559999973E+02 -.1566798326E-44 -.6569910989E-45 0.1698968598E-44
 -.7539999932E+02 -.2878011157E-44 -.1415092257E-44 0.3207091254E-44
 -.7520000041E+02 -.5253651064E-44 -.2986496290E-44 0.6043178766E-44
 -.7500000000E+02 -.9527777030E-44 -.6199276520E-44 0.1136703851E-43
 -.7479999959E+02 -.1716035565E-43 -.1269047660E-43 0.2134305513E-43
 -.7459999919E+02 -.3068113548E-43 -.2566923707E-43 0.4000302246E-43
 -.7439999878E+02 -.5442353450E-43 -.5137769075E-43 0.7484375869E-43
 -.7420000136E+02 -.9571323568E-43 -.1018694256E-42 0.1397798389E-42
 -.7400000095E+02 -.1667430453E-42 -.2002607666E-42 0.2605909012E-42
 -.7380000055E+02 -.2874267166E-42 -.3905956128E-42 0.4849526267E-42
 -.7360000014E+02 -.4895239754E-42 -.7562679980E-42 0.9008745791E-42
 -.7339999974E+02 -.8221234870E-42 -.1454227776E-41 0.1670528495E-41
 -.7319999933E+02 -.1357825699E-41 -.2778130690E-41 0.3092199987E-41
 -.7299999893E+02 -.2196946111E-41 -.5274269914E-41 0.5713536150E-41
 -.7279999852E+02 -.3462196810E-41 -.9953214142E-41 0.1053818194E-40
 -.7260000110E+02 -.5265370645E-41 -.1867400134E-40 0.1940212499E-40
 -.7240000069E+02 -.7604026072E-41 -.3483765831E-40 0.3565786939E-40
 -.7220000029E+02 -.1009710812E-40 -.6463197967E-40 0.6541593375E-40
 -.7199999988E+02 -.1136853672E-40 -.1192528611E-39 0.1197935245E-39
 -.7179999948E+02 -.7688176947E-41 -.2188449514E-39 0.2189799552E-39
 -.7159999907E+02 0.9913030486E-41 -.3994500589E-39 0.3995730443E-39
 -.7139999866E+02 0.6159907829E-40 -.7251823457E-39 0.7277938451E-39
 -.7120000124E+02 0.1907634032E-39 -.1309423071E-38 0.1323245803E-38
 -.7100000083E+02 0.4879254965E-39 -.2351464708E-38 0.2401553156E-38
 -.7080000043E+02 0.1137495951E-38 -.4199408094E-38 0.4350738487E-38
 -.7060000002E+02 0.2508158151E-38 -.7457289414E-38 0.7867783851E-38
 -.7039999962E+02 0.5325642703E-38 -.1316602313E-37 0.1420234612E-37
 -.7019999921E+02 0.1099978595E-37 -.2310625194E-37 0.2559090013E-37
 -.6999999881E+02 0.2223816724E-37 -.4030014951E-37 0.4602866643E-37
