 -.9100000000E+02 0.9973979969E+02 0.5852431547E+00
 -.9200000000E+02 0.9974753028E+02 0.5420711252E+00
 -.9300000000E+02 0.9975529841E+02 0.4934682955E+00
 -.9400000000E+02 0.9976310798E+02 0.4399195650E+00
 -.9500000000E+02 0.9977096254E+02 0.3819593887E+00
 -.9600000000E+02 0.9977886530E+02 0.3201664469E+00
 -.9700000000E+02 0.9978681918E+02 0.2551578705E+00
 -.9800000000E+02 0.9979482684E+02 0.1875830809E+00
 -.9900000000E+02 0.9980289067E+02 0.1181173062E+00
 -.1000000000E+03 0.9981101287E+02 0.4745483766E-01
 -.1010000000E+03 0.9981919541E+02 -.2369790654E-01
 -.1020000000E+03 0.9982744008E+02 -.9462943950E-01
 -.1030000000E+03 0.9983574852E+02 -.1646303170E+00
 -.1040000000E+03 0.9984412220E+02 -.2330002297E+00
 -.1050000000E+03 0.9985256244E+02 -.2990550065E+00
 -.1060000000E+03 0.9986107047E+02 -.3621334576E+00
 -.1070000000E+03 0.9986964738E+02 -.4216039907E+00
 -.1080000000E+03 0.9987829416E+02 -.4768709315E+00
 -.1090000000E+03 0.9988701170E+02 -.5273804889E+00
 -.1100000000E+03 0.9989580081E+02 -.5726263016E+00
 -.1110000000E+03 0.9990466223E+02 -.6121545127E+00
 -.1120000000E+03 0.9991359662E+02 -.6455683209E+00
 -.1130000000E+03 0.9992260457E+02 -.6725319629E+00
 -.1140000000E+03 0.9993168662E+02 -.6927740864E+00
 -.1150000000E+03 0.9994084325E+02 -.7060904803E+00
 -.1160000000E+03 0.9995007490E+02 -.7123461348E+00
 -.1170000000E+03 0.9995938195E+02 -.7114766107E+00
 -.1180000000E+03 0.9996876476E+02 -.7034887025E+00
 -.1190000000E+03 0.9997822365E+02 -.6884603913E+00
 -.1200000000E+03 0.9998775889E+02 -.6665400851E+00
 -.1210000000E+03 0.9999737073E+02 -.6379451550E+00
 -.1220000000E+03 0.1000070594E+03 -.6029597818E+00
 -.1230000000E+03 0.1000168251E+03 -.5619321348E+00
 -.1240000000E+03 0.1000266680E+03 -.5152709087E+00
 -.1250000000E+03 0.1000365882E+03 -.4634412559E+00
 -.1260000000E+03 0.1000465859E+03 -.4069601522E+00
 -.1270000000E+03 0.1000566613E+03 -.3463912439E+00
 -.1280000000E+03 0.1000668143E+03 -.2823392259E+00
 -.1290000000E+03 0.1000770452E+03 -.2154438085E+00
 -.1300000000E+03 0.1000873539E+03 -.1463733319E+00
 -.1310000000E+03 0.1000977406E+03 -.7581809269E-01
 -.1320000000E+03 0.1001082053E+03 -.4483448268E-02
 -.1330000000E+03 0.1001187480E+03 0.6691723078E-01
 -.1340000000E+03 0.1001293688E+03 0.1376696912E+00
 -.1350000000E+03 0.1001400677E+03 0.2070659386E+00
 -.1360000000E+03 0.1001508447E+03 0.2744113188E+00
 -.1370000000E+03 0.1001616998E+03 0.3390314678E+00
 -.1380000000E+03 0.1001726331E+03 0.4002790619E+00
 -.1390000000E+03 0.1001836446E+03 0.4575402990E+00
 -.1400000000E+03 0.1001947342E+03 0.5102410479E+00
 -.1410000000E+03 0.1002059020E+03 0.5578526019E+00
 -.1420000000E+03 0.1002171478E+03 0.5998969812E+00
 -.1430000000E+03 0.1002284718E+03 0.6359517300E+00
 -.1440000000E+03 0.1002398739E+03 0.6656541592E+00
 -.1450000000E+03 0.1002513541E+03 0.6887049946E+00
 -.1460000000E+03 0.1002629123E+03 0.7048713908E+00
 -.1470000000E+03 0.1002745486E+03 0.7139892832E+00
 -.1480000000E+03 0.1002862628E+03 0.7159650528E+00
 -.1490000000E+03 0.1002980550E+03 0.7107764872E+00
 -.1500000000E+03 0.1003099252E+03 0.6984730284E+00
 -.1510000000E+03 0.1003218732E+03 0.6791753037E+00
 -.1520000000E+03 0.1003338991E+03 0.6530739453E+00
 -.1530000000E+03 0.1003460029E+03 0.6204277093E+00
 -.1540000000E+03 0.1003581844E+03 0.5815609133E+00
 -.1550000000E+03 0.1003704437E+03 0.5368602167E+00
 -.1560000000E+03 0.1003827806E+03 0.4867707771E+00
 -.1570000000E+03 0.1003951953E+03 0.4317918206E+00
 -.1580000000E+03 0.1004076875E+03 0.3724716691E+00
 -.1590000000E+03 0.1004202573E+03 0.3094022754E+00
 -.1600000000E+03 0.1004329047E+03 0.2432133197E+00
 -.1610000000E+03 0.1004456295E+03 0.1745659265E+00
 -.1620000000E+03 0.1004584318E+03 0.1041460650E+00
 -.1630000000E+03 0.1004713114E+03 0.3265769804E-01
 -.1640000000E+03 0.1004842684E+03 -.3918425128E-01
 -.1650000000E+03 0.1004973027E+03 -.1106610455E+00
 -.1660000000E+03 0.1005104143E+03 -.1810573194E+00
 -.1670000000E+03 0.1005236030E+03 -.2496682367E+00
 -.1680000000E+03 0.1005368689E+03 -.3158065430E+00
 -.1690000000E+03 0.1005502119E+03 -.3788094469E+00
 -.1700000000E+03 0.1005636319E+03 -.4380452590E+00
 -.1710000000E+03 0.1005771289E+03 -.4929197224E+00
 -.1720000000E+03 0.1005907029E+03 -.5428819719E+00
 -.1730000000E+03 0.1006043537E+03 -.5874300617E+00
 -.1740000000E+03 0.1006180814E+03 -.6261160059E+00
 -.1750000000E+03 0.1006318859E+03 -.6585502822E+00
 -.1760000000E+03 0.1006457671E+03 -.6844057523E+00
 -.1770000000E+03 0.1006597250E+03 -.7034209605E+00
 -.1780000000E+03 0.1006737596E+03 -.7154027767E+00
 -.1790000000E+03 0.1006878707E+03 -.7202283577E+00
 -.1800000000E+03 0.1007020583E+03 -.7178464057E+00
 -.1810000000E+03 0.1007163224E+03 -.7082777128E+00
 -.1820000000E+03 0.1007306630E+03 -.6916149844E+00
 -.1830000000E+03 0.1007450799E+03 -.6680219429E+00
 -.1840000000E+03 0.1007595731E+03 -.6377317220E+00
 -.1850000000E+03 0.1007741426E+03 -.6010445649E+00
 -.1860000000E+03 0.1007887883E+03 -.5583248510E+00
 -.1870000000E+03 0.1008035101E+03 -.5099974801E+00
 -.1880000000E+03 0.1008183081E+03 -.4565436487E+00
 -.1890000000E+03 0.1008331820E+03 -.3984960626E+00
 -.1900000000E+03 0.1008481320E+03 -.3364336314E+00
 -.1910000000E+03 0.1008631579E+03 -.2709756985E+00
 -.1920000000E+03 0.1008782597E+03 -.2027758644E+00
 -.1930000000E+03 0.1008934373E+03 -.1325154644E+00
 -.1940000000E+03 0.1009086906E+03 -.6089676527E-01
 -.1950000000E+03 0.1009240197E+03 0.1136404944E-01
 -.1960000000E+03 0.1009394244E+03 0.8354403778E-01
 -.1970000000E+03 0.1009549048E+03 0.1549207281E+00
 -.1980000000E+03 0.1009704607E+03 0.2247793469E+00
 -.1990000000E+03 0.1009860920E+03 0.2924199726E+00
 -.2000000000E+03 0.1010017989E+03 0.3571645452E+00
 -.2010000000E+03 0.1010175810E+03 0.4183636596E+00
 -.2020000000E+03 0.1010334385E+03 0.4754030765E+00
 -.2030000000E+03 0.1010493713E+03 0.5277098844E+00
 -.2040000000E+03 0.1010653793E+03 0.5747582513E+00
 -.2050000000E+03 0.1010814624E+03 0.6160747085E+00
 -.2060000000E+03 0.1010976207E+03 0.6512429134E+00
 -.2070000000E+03 0.1011138539E+03 0.6799078430E+00
 -.2080000000E+03 0.1011301622E+03 0.7017793763E+00
 -.2090000000E+03 0.1011465454E+03 0.7166352299E+00
 -.2100000000E+03 0.1011630034E+03 0.7243232156E+00
 -.2110000000E+03 0.1011795362E+03 0.7247627987E+00
 -.2120000000E+03 0.1011961438E+03 0.7179459407E+00
 -.2130000000E+03 0.1012128261E+03 0.7039372161E+00
 -.2140000000E+03 0.1012295831E+03 0.6828732046E+00
 -.2150000000E+03 0.1012464146E+03 0.6549611612E+00
 -.2160000000E+03 0.1012633206E+03 0.6204769799E+00
 -.2170000000E+03 0.1012803011E+03 0.5797624688E+00
 -.2180000000E+03 0.1012973560E+03 0.5332219650E+00
 -.2190000000E+03 0.1013144852E+03 0.4813183226E+00
 -.2200000000E+03 0.1013316888E+03 0.4245683118E+00
 -.2210000000E+03 0.1013489665E+03 0.3635374783E+00
 -.2220000000E+03 0.1013663184E+03 0.2988345098E+00
 -.2230000000E+03 0.1013837445E+03 0.2311051698E+00
 -.2240000000E+03 0.1014012446E+03 0.1610258562E+00
 -.2250000000E+03 0.1014188186E+03 0.8929685023E-01
 -.2260000000E+03 0.1014364667E+03 0.1663532247E-01
 -.2270000000E+03 0.1014541885E+03 -.5623183328E-01
 -.2280000000E+03 0.1014719842E+03 -.1285752679E+00
 -.2290000000E+03 0.1014898537E+03 -.1996704735E+00
 -.2300000000E+03 0.1015077968E+03 -.2688050348E+00
 -.2310000000E+03 0.1015258136E+03 -.3352857651E+00
 -.2320000000E+03 0.1015439039E+03 -.3984456521E+00
 -.2330000000E+03 0.1015620678E+03 -.4576505475E+00
 -.2340000000E+03 0.1015803051E+03 -.5123055303E+00
 -.2350000000E+03 0.1015986158E+03 -.5618608824E+00
 -.2360000000E+03 0.1016169998E+03 -.6058176145E+00
 -.2370000000E+03 0.1016354572E+03 -.6437324882E+00
 -.2380000000E+03 0.1016539877E+03 -.6752224833E+00
 -.2390000000E+03 0.1016725913E+03 -.6999686652E+00
 -.2400000000E+03 0.1016912681E+03 -.7177194134E+00
 -.2410000000E+03 0.1017100178E+03 -.7282929783E+00
 -.2420000000E+03 0.1017288406E+03 -.7315793410E+00
 -.2430000000E+03 0.1017477362E+03 -.7275413559E+00
 -.2440000000E+03 0.1017667047E+03 -.7162151660E+00
 -.2450000000E+03 0.1017857460E+03 -.6977098840E+00
 -.2460000000E+03 0.1018048599E+03 -.6722065440E+00
 -.2470000000E+03 0.1018240466E+03 -.6399563332E+00
 -.2480000000E+03 0.1018433058E+03 -.6012781198E+00
 -.2490000000E+03 0.1018626375E+03 -.5565553034E+00
 -.2500000000E+03 0.1018820417E+03 -.5062320170E+00
 -.2510000000E+03 0.1019015184E+03 -.4508087199E+00
 -.2520000000E+03 0.1019210673E+03 -.3908372233E+00
 -.2530000000E+03 0.1019406886E+03 -.3269152004E+00
 -.2540000000E+03 0.1019603820E+03 -.2596802333E+00
 -.2550000000E+03 0.1019801476E+03 -.1898034573E+00
 -.2560000000E+03 0.1019999853E+03 -.1179828657E+00
 -.2570000000E+03 0.1020198950E+03 -.4493634133E-01
 -.2580000000E+03 0.1020398767E+03 0.2860551461E-01
 -.2590000000E+03 0.1020599303E+03 0.1019066863E+00
 -.2600000000E+03 0.1020800557E+03 0.1742331051E+00
 -.2610000000E+03 0.1021002529E+03 0.2448599970E+00
 -.2620000000E+03 0.1021205218E+03 0.3130791414E+00
 -.2630000000E+03 0.1021408623E+03 0.3782059692E+00
 -.2640000000E+03 0.1021612744E+03 0.4395864285E+00
 -.2650000000E+03 0.1021817580E+03 0.4966035498E+00
 -.2660000000E+03 0.1022023131E+03 0.5486836438E+00
 -.2670000000E+03 0.1022229395E+03 0.5953020708E+00
 -.2680000000E+03 0.1022436373E+03 0.6359885229E+00
 -.2690000000E+03 0.1022644063E+03 0.6703317658E+00
 -.2700000000E+03 0.1022852465E+03 0.6979837930E+00
 -.2710000000E+03 0.1023061578E+03 0.7186633498E+00
 -.2720000000E+03 0.1023271402E+03 0.7321587921E+00
 -.2730000000E+03 0.1023481936E+03 0.7383302505E+00
 -.2740000000E+03 0.1023693179E+03 0.7371110775E+00
 -.2750000000E+03 0.1023905130E+03 0.7285085631E+00
 -.2760000000E+03 0.1024117790E+03 0.7126039117E+00
 -.2770000000E+03 0.1024331156E+03 0.6895514784E+00
 -.2780000000E+03 0.1024545230E+03 0.6595772738E+00
 -.2790000000E+03 0.1024760009E+03 0.6229767503E+00
 -.2800000000E+03 0.1024975494E+03 0.5801118926E+00
 -.2810000000E+03 0.1025191683E+03 0.5314076398E+00
 -.2820000000E+03 0.1025408576E+03 0.4773476760E+00
 -.2830000000E+03 0.1025626172E+03 0.4184696297E+00
 -.2840000000E+03 0.1025844471E+03 0.3553597302E+00
 -.2850000000E+03 0.1026063472E+03 0.2886469744E+00
 -.2860000000E+03 0.1026283174E+03 0.2189968610E+00
 -.2870000000E+03 0.1026503577E+03 0.1471047562E+00
 -.2880000000E+03 0.1026724679E+03 0.7368895443E-01
 -.2890000000E+03 0.1026946481E+03 -.5164936027E-03
 -.2900000000E+03 0.1027168982E+03 -.7476911672E-01
 -.2910000000E+03 0.1027392180E+03 -.1483254479E+00
 -.2920000000E+03 0.1027616075E+03 -.2204484641E+00
 -.2930000000E+03 0.1027840667E+03 -.2904149676E+00
 -.2940000000E+03 0.1028065955E+03 -.3575228328E+00
 -.2950000000E+03 0.1028291938E+03 -.4210980489E+00
 -.2960000000E+03 0.1028518615E+03 -.4805014854E+00
 -.2970000000E+03 0.1028745987E+03 -.5351353138E+00
 -.2980000000E+03 0.1028974051E+03 -.5844490203E+00
 -.2990000000E+03 0.1029202807E+03 -.6279449495E+00
 -.3000000000E+03 0.1029432256E+03 -.6651833242E+00
 -.3010000000E+03 0.1029662395E+03 -.6957866879E+00
 -.3020000000E+03 0.1029893225E+03 -.7194437285E+00
 -.3030000000E+03 0.1030124744E+03 -.7359124424E+00
 -.3040000000E+03 0.1030356952E+03 -.7450226074E+00
 -.3050000000E+03 0.1030589848E+03 -.7466775394E+00
 -.3060000000E+03 0.1030823432E+03 -.7408551140E+00
 -.3070000000E+03 0.1031057703E+03 -.7276080439E+00
 -.3080000000E+03 0.1031292660E+03 -.7070634065E+00
 -.3090000000E+03 0.1031528302E+03 -.6794214281E+00
 -.3100000000E+03 0.1031764629E+03 -.6449535343E+00
 -.3110000000E+03 0.1032001641E+03 -.6039996877E+00
 -.3120000000E+03 0.1032239335E+03 -.5569650364E+00
 -.3130000000E+03 0.1032477712E+03 -.5043159091E+00
 -.3140000000E+03 0.1032716771E+03 -.4465751942E+00
 -.3150000000E+03 0.1032956511E+03 -.3843171496E+00
 -.3160000000E+03 0.1033196932E+03 -.3181616948E+00
 -.3170000000E+03 0.1033438032E+03 -.2487682415E+00
 -.3180000000E+03 0.1033679812E+03 -.1768291246E+00
 -.3190000000E+03 0.1033922269E+03 -.1030626981E+00
 -.3200000000E+03 0.1034165405E+03 -.2820616644E-01
 -.3210000000E+03 0.1034409217E+03 0.4699177932E-01
 -.3220000000E+03 0.1034653706E+03 0.1217784455E+00
 -.3230000000E+03 0.1034898870E+03 0.1954046657E+00
 -.3240000000E+03 0.1035144709E+03 0.2671323014E+00
 -.3250000000E+03 0.1035391222E+03 0.3362416378E+00
 -.3260000000E+03 0.1035638408E+03 0.4020386012E+00
 -.3270000000E+03 0.1035886267E+03 0.4638617262E+00
 -.3280000000E+03 0.1036134798E+03 0.5210888006E+00
 -.3290000000E+03 0.1036384000E+03 0.5731431244E+00
 -.3300000000E+03 0.1036633872E+03 0.6194993171E+00
 -.3310000000E+03 0.1036884414E+03 0.6596886173E+00
 -.3320000000E+03 0.1037135625E+03 0.6933036187E+00
 -.3330000000E+03 0.1037387504E+03 0.7200023973E+00
 -.3340000000E+03 0.1037640051E+03 0.7395119858E+00
 -.3350000000E+03 0.1037893265E+03 0.7516311609E+00
 -.3360000000E+03 0.1038147145E+03 0.7562325159E+00
 -.3370000000E+03 0.1038401690E+03 0.7532637949E+00
 -.3380000000E+03 0.1038656900E+03 0.7427484776E+00
 -.3390000000E+03 0.1038912773E+03 0.7247856061E+00
 -.3400000000E+03 0.1039169310E+03 0.6995488552E+00
 -.3410000000E+03 0.1039426509E+03 0.6672848561E+00
 -.3420000000E+03 0.1039684370E+03 0.6283107879E+00
 -.3430000000E+03 0.1039942891E+03 0.5830112619E+00
 -.3440000000E+03 0.1040202073E+03 0.5318345283E+00
 -.3450000000E+03 0.1040461915E+03 0.4752880428E+00
 -.3460000000E+03 0.1040722415E+03 0.4139334381E+00
 -.3470000000E+03 0.1040983573E+03 0.3483809479E+00
 -.3480000000E+03 0.1041245388E+03 0.2792833413E+00
 -.3490000000E+03 0.1041507859E+03 0.2073294251E+00
 -.3500000000E+03 0.1041770987E+03 0.1332371815E+00
 -.3510000000E+03 0.1042034769E+03 0.5774660764E-01
 -.3520000000E+03 0.1042299206E+03 -.1838767188E-01
 -.3530000000E+03 0.1042564296E+03 -.9440394382E-01
 -.3540000000E+03 0.1042830039E+03 -.1695410233E+00
 -.3550000000E+03 0.1043096434E+03 -.2430458715E+00
 -.3560000000E+03 0.1043363480E+03 -.3141811387E+00
 -.3570000000E+03 0.1043631176E+03 -.3822325564E+00
 -.3580000000E+03 0.1043899523E+03 -.4465161050E+00
 -.3590000000E+03 0.1044168518E+03 -.5063848851E+00
 -.3600000000E+03 0.1044438161E+03 -.5612356230E+00
 -.3610000000E+03 0.1044708452E+03 -.6105147458E+00
 -.3620000000E+03 0.1044979390E+03 -.6537239638E+00
 -.3630000000E+03 0.1045250974E+03 -.6904253052E+00
 -.3640000000E+03 0.1045523203E+03 -.7202455517E+00
 -.3650000000E+03 0.1045796076E+03 -.7428800297E+00
 -.3660000000E+03 0.1046069593E+03 -.7580957191E+00
 -.3670000000E+03 0.1046343753E+03 -.7657336488E+00
 -.3680000000E+03 0.1046618555E+03 -.7657105520E+00
 -.3690000000E+03 0.1046893999E+03 -.7580197668E+00
 -.3700000000E+03 0.1047170083E+03 -.7427313708E+00
 -.3710000000E+03 0.1047446807E+03 -.7199915478E+00
 -.3720000000E+03 0.1047724170E+03 -.6900211927E+00
 -.3730000000E+03 0.1048002171E+03 -.6531137683E+00
 -.3740000000E+03 0.1048280810E+03 -.6096324334E+00
 -.3750000000E+03 0.1048560086E+03 -.5600064714E+00
 -.3760000000E+03 0.1048839998E+03 -.5047270543E+00
 -.3770000000E+03 0.1049120545E+03 -.4443423837E+00
 -.3780000000E+03 0.1049401727E+03 -.3794522570E+00
 -.3790000000E+03 0.1049683543E+03 -.3107021121E+00
 -.3800000000E+03 0.1049965991E+03 -.2387766112E+00
 -.3810000000E+03 0.1050249072E+03 -.1643928251E+00
 -.3820000000E+03 0.1050532784E+03 -.8829308801E-01
 -.3830000000E+03 0.1050817126E+03 -.1123759300E-01
 -.3840000000E+03 0.1051102099E+03 0.6600319810E-01
 -.3850000000E+03 0.1051387701E+03 0.1426562543E+00
 -.3860000000E+03 0.1051673931E+03 0.2179537080E+00
 -.3870000000E+03 0.1051960788E+03 0.2911405424E+00
 -.3880000000E+03 0.1052248273E+03 0.3614821583E+00
 -.3890000000E+03 0.1052536383E+03 0.4282717425E+00
 -.3900000000E+03 0.1052825119E+03 0.4908373662E+00
 -.3910000000E+03 0.1053114479E+03 0.5485487400E+00
 -.3920000000E+03 0.1053404462E+03 0.6008235593E+00
 -.3930000000E+03 0.1053695069E+03 0.6471333749E+00
 -.3940000000E+03 0.1053986298E+03 0.6870089314E+00
 -.3950000000E+03 0.1054278148E+03 0.7200449170E+00
 -.3960000000E+03 0.1054570618E+03 0.7459040797E+00
 -.3970000000E+03 0.1054863709E+03 0.7643206652E+00
 -.3980000000E+03 0.1055157418E+03 0.7751031434E+00
 -.3990000000E+03 0.1055451746E+03 0.7781361955E+00
 -.4000000000E+03 0.1055746691E+03 0.7733819395E+00
 -.4010000000E+03 0.1056042252E+03 0.7608803834E+00
 -.4020000000E+03 0.1056338430E+03 0.7407490992E+00
 -.4030000000E+03 0.1056635222E+03 0.7131821208E+00
 -.4040000000E+03 0.1056932629E+03 0.6784480760E+00
 -.4050000000E+03 0.1057230649E+03 0.6368875707E+00
 -.4060000000E+03 0.1057529282E+03 0.5889098510E+00
 -.4070000000E+03 0.1057828527E+03 0.5349887748E+00
 -.4080000000E+03 0.1058128383E+03 0.4756581339E+00
 -.4090000000E+03 0.1058428850E+03 0.4115063722E+00
 -.4100000000E+03 0.1058729925E+03 0.3431707514E+00
 -.4110000000E+03 0.1059031610E+03 0.2713310241E+00
 -.4120000000E+03 0.1059333903E+03 0.1967026746E+00
 -.4130000000E+03 0.1059636803E+03 0.1200297967E+00
 -.4140000000E+03 0.1059940309E+03 0.4207767756E-01
 -.4150000000E+03 0.1060244421E+03 -.3637483665E-01
 -.4160000000E+03 0.1060549137E+03 -.1145431188E+00
 -.4170000000E+03 0.1060854458E+03 -.1916446039E+00
 -.4180000000E+03 0.1061160382E+03 -.2669066196E+00
 -.4190000000E+03 0.1061466908E+03 -.3395741248E+00
 -.4200000000E+03 0.1061774036E+03 -.4089172803E+00
 -.4210000000E+03 0.1062081765E+03 -.4742387741E+00
 -.4220000000E+03 0.1062390093E+03 -.5348808291E+00
 -.4230000000E+03 0.1062699021E+03 -.5902318220E+00
 -.4240000000E+03 0.1063008548E+03 -.6397324475E+00
 -.4250000000E+03 0.1063318672E+03 -.6828813651E+00
 -.4260000000E+03 0.1063629393E+03 -.7192402718E+00
 -.4270000000E+03 0.1063940710E+03 -.7484383500E+00
 -.4280000000E+03 0.1064252622E+03 -.7701760439E+00
 -.4290000000E+03 0.1064565129E+03 -.7842281279E+00
 -.4300000000E+03 0.1064878229E+03 -.7904460346E+00
 -.4310000000E+03 0.1065191922E+03 -.7887594181E+00
 -.4320000000E+03 0.1065506208E+03 -.7791769374E+00
 -.4330000000E+03 0.1065821084E+03 -.7617862495E+00
 -.4340000000E+03 0.1066136551E+03 -.7367532136E+00
 -.4350000000E+03 0.1066452608E+03 -.7043203119E+00
 -.4360000000E+03 0.1066769254E+03 -.6648043026E+00
 -.4370000000E+03 0.1067086487E+03 -.6185931279E+00
 -.4380000000E+03 0.1067404308E+03 -.5661421074E+00
 -.4390000000E+03 0.1067722716E+03 -.5079694531E+00
 -.4400000000E+03 0.1068041709E+03 -.4446511519E+00
 -.4410000000E+03 0.1068361287E+03 -.3768152643E+00
 -.4420000000E+03 0.1068681449E+03 -.3051356974E+00
 -.4430000000E+03 0.1069002194E+03 -.2303255123E+00
 -.4440000000E+03 0.1069323521E+03 -.1531298341E+00
 -.4450000000E+03 0.1069645431E+03 -.7431843280E-01
 -.4460000000E+03 0.1069967921E+03 0.5321948444E-02
 -.4470000000E+03 0.1070290991E+03 0.8499544392E-01
 -.4480000000E+03 0.1070614641E+03 0.1639050145E+00
 -.4490000000E+03 0.1070938869E+03 0.2412604171E+00
 -.4500000000E+03 0.1071263674E+03 0.3162861141E+00
 -.4510000000E+03 0.1071589056E+03 0.3882290447E+00
